date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:05	29425/29425	---M--	200	added ('OK')	image/jpeg	etag:%226148802e-72f1%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/12.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/12.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research2.html)
15:43:07	27960/27960	---M--	200	added ('OK')	image/jpeg	etag:%226148802f-6d38%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/13.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/13.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research2.html)
15:43:07	23192/23192	---M--	200	added ('OK')	image/jpeg	etag:%226148802f-5a98%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/14.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/14.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research2.html)
15:43:08	29893/29893	---M--	200	added ('OK')	image/jpeg	etag:%2261488031-74c5%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/15.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/15.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research2.html)
15:43:09	11404/11404	---M--	200	added ('OK')	image/jpeg	etag:%2261488030-2c8c%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/16.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/16.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research3.html)
15:43:12	101259/101259	---M--	200	added ('OK')	image/jpeg	etag:%2261488032-18b8b%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/17.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/17.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research3.html)
15:43:14	42255/42255	---M--	200	added ('OK')	image/jpeg	etag:%226148801a-a50f%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news1.html)
15:43:14	87826/87826	---M--	200	added ('OK')	image/jpeg	etag:%2261488032-15712%22	https://www.radiustheme.com/demo/html/academics/academics/img/research/18.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/research/18.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/research3.html)
15:43:16	43287/43287	---M--	200	added ('OK')	image/jpeg	etag:%226148801b-a917%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/5.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/5.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news1.html)
15:43:18	25448/25448	---M--	200	added ('OK')	image/jpeg	etag:%226148801d-6368%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/7.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/7.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:18	26255/26255	---M--	200	added ('OK')	image/jpeg	etag:%226148801d-668f%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/8.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/8.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:20	22370/22370	---M--	200	added ('OK')	image/jpeg	etag:%226148801e-5762%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/9.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/9.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:20	53579/53579	---M--	200	added ('OK')	image/jpeg	etag:%226148801c-d14b%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/6.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/6.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news1.html)
15:43:20	31005/31005	---M--	200	added ('OK')	image/jpeg	etag:%2261488016-791d%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/10.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/10.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:21	42333/42333	---M--	200	added ('OK')	image/jpeg	etag:%2261488017-a55d%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/11.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/11.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:22	25448/25448	---M--	200	added ('OK')	image/jpeg	etag:%2261488018-6368%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/12.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/12.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/news2.html)
15:43:23	43287/43287	---M--	200	added ('OK')	image/jpeg	etag:%2261488019-a917%22	https://www.radiustheme.com/demo/html/academics/academics/img/news/13.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/news/13.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/single-news.html)
15:43:24	24085/24085	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff0-5e15%22	https://www.radiustheme.com/demo/html/academics/academics/img/event/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/event/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/event.html)
15:43:25	28039/28039	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff0-6d87%22	https://www.radiustheme.com/demo/html/academics/academics/img/event/2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/event/2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/event.html)
15:43:27	30180/30180	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff2-75e4%22	https://www.radiustheme.com/demo/html/academics/academics/img/event/3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/event/3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/event.html)
15:43:28	29317/29317	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff2-7285%22	https://www.radiustheme.com/demo/html/academics/academics/img/event/4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/event/4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/event.html)
15:43:29	77435/77435	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff4-12e7b%22	https://www.radiustheme.com/demo/html/academics/academics/img/event/5.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/event/5.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/single-event.html)
15:43:30	29642/29642	---M--	200	added ('OK')	image/jpeg	etag:%2261488006-73ca%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery1.html)
15:43:31	81659/81659	---M--	200	added ('OK')	image/jpeg	etag:%226148800c-13efb%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery1.html)
15:43:32	75904/75904	---M--	200	added ('OK')	image/jpeg	etag:%226148800e-12880%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery1.html)
15:43:33	76287/76287	---M--	200	added ('OK')	image/jpeg	etag:%226148800e-129ff%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery1.html)
15:43:35	73012/73012	---M--	200	added ('OK')	image/jpeg	etag:%2261488010-11d34%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/5.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/5.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery1.html)
15:43:36	65275/65275	---M--	200	added ('OK')	image/jpeg	etag:%2261488010-fefb%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/6.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/6.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:37	63377/63377	---M--	200	added ('OK')	image/jpeg	etag:%2261488011-f791%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/7.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/7.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:38	56043/56043	---M--	200	added ('OK')	image/jpeg	etag:%2261488011-daeb%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/8.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/8.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:39	110666/110666	---M--	200	added ('OK')	image/jpeg	etag:%2261488013-1b04a%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/9.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/9.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:40	76654/76654	---M--	200	added ('OK')	image/jpeg	etag:%2261488006-12b6e%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/10.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/10.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:40	91188/91188	---M--	200	added ('OK')	image/jpeg	etag:%2261488007-16434%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/11.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/11.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:42	66455/66455	---M--	200	added ('OK')	image/jpeg	etag:%2261488007-10397%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/12.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/12.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:42	58099/58099	---M--	200	added ('OK')	image/jpeg	etag:%2261488009-e2f3%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/13.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/13.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:44	71338/71338	---M--	200	added ('OK')	image/jpeg	etag:%2261488009-116aa%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/14.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/14.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:45	75040/75040	---M--	200	added ('OK')	image/jpeg	etag:%226148800a-12520%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/15.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/15.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:46	91509/91509	---M--	200	added ('OK')	image/jpeg	etag:%226148800b-16575%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/16.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/16.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
15:43:47	95849/95849	---M--	200	added ('OK')	image/jpeg	etag:%226148800c-17669%22	https://www.radiustheme.com/demo/html/academics/academics/img/gallery/17.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/gallery/17.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/gallery2.html)
